id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20775233,别墅一间房出租 距ubc15分钟bus,69236408,Lucia,,Arbutus Ridge,49.25682024400304,-123.158489271678,Private room,36,120,0,,,1,365
20775824,"Entire private 2 bedroom suite,3people max",130193056,Fiona,,Killarney,49.23001700125172,-123.0299985363794,Entire home/apt,66,1,15,2018-08-18,1.30,8,89
20776289,King size bed+private bathroom 3 mins to Skytrain！,137398000,Li,,Oakridge,49.227242756134515,-123.11535993844622,Private room,75,1,71,2018-08-30,6.19,3,147
20784883,Coal Harbour - The View Room,52067199,David,,Downtown,49.28946552356538,-123.12136511533538,Private room,89,1,86,2018-08-28,7.07,2,30
20786926,2 private bedrooms and one private bathroom. New,130193056,Fiona,,Killarney,49.230962248726655,-123.03053394259523,Private room,66,1,15,2018-08-19,1.24,8,90
20787153,"Entire private,1 bedroom,private bathroom&entrance",130193056,Fiona,,Killarney,49.22970077769307,-123.03194974002776,Entire home/apt,78,1,19,2018-07-21,1.54,8,88
20797426,Cozy Quiet Attic Bedroom Sanctuary,1248121,Lori,,Dunbar Southlands,49.255113103763215,-123.1785839388552,Private room,64,2,7,2018-05-12,0.60,2,0
20798979,Cozy Comfortable Basement Suite,149112621,Janie-Joey-Warren,,Renfrew-Collingwood,49.24050921273163,-123.05370598708433,Entire home/apt,80,2,24,2018-09-07,2.15,1,123
20801787,Great location.  Heart of the City.,20045036,April And AJ,,Riley Park,49.24933192405022,-123.094463059096,Private room,68,1,75,2018-08-20,6.15,5,68
20805651,COZY ONE BR DOWNTOWN APARTMENT,141778280,Kevin,,West End,49.28206489226947,-123.12652770411079,Entire home/apt,118,2,60,2018-08-29,5.00,3,43
20815046,Cozy Pad - Great location,4484250,Karen,,Kitsilano,49.26881984561911,-123.16335618398134,Entire home/apt,149,30,12,2018-08-01,1.03,6,66
20833861,NEWLY RENOVATED SPACIOUS 3 BED VANCOUVER TOWNHOUSE,4233405,Ana,,Killarney,49.210539178513706,-123.02940267026162,Entire home/apt,134,30,0,,,1,38
20836736,Cozy 2 Bedroom Condo in Central Downtown Vancouver,12333025,Jed,,Downtown,49.27930031033029,-123.1267072490117,Entire home/apt,199,2,0,,,3,0
20845952,Beautiful 2 bed + 2 bath + den,17615853,Emilie,,Downtown,49.27682642523982,-123.11620776185336,Entire home/apt,150,90,1,2017-09-07,0.08,1,179
20846328,Downtown Apartment overlooking the English Bay,8765125,Sahil,,West End,49.28421088543827,-123.14193000728827,Private room,220,30,0,,,1,320
20848320,Cozy on the Drive,73862675,Christine,,Kensington-Cedar Cottage,49.25877252295279,-123.06961258886726,Entire home/apt,80,2,37,2018-09-02,3.36,1,65
20860601,"Modern Condo in heart of Chinatown, Vancouver",71130305,Hilary Jane,,Downtown Eastside,49.27919147968341,-123.09895389627111,Entire home/apt,200,1,39,2018-08-26,3.48,1,290
20861480,Main Street Loft,32494925,Diana,,Mount Pleasant,49.26816879601693,-123.09951411784967,Entire home/apt,150,31,1,2017-09-24,0.09,1,171
20863494,Private Suite in Vancouver-Central breakfast incld,149758675,Roshika,,Hastings-Sunrise,49.265997740770075,-123.04063990461356,Entire home/apt,75,1,41,2018-08-26,3.40,1,314
20864984,Vancouver W best location 3mins walk to Skytrain!!,137398000,Li,,Oakridge,49.22803242680665,-123.11441736048826,Private room,45,1,57,2018-08-26,5.01,3,135
20873261,Lovely Bright Spacious House in Central Location,149864262,James,,South Cambie,49.246213462602654,-123.11676144883873,Entire home/apt,555,3,4,2018-05-18,0.75,6,281
20873964,"Luxurious Master Suite, lovely quiet neighbourhood",149864262,James,,South Cambie,49.24628769229666,-123.11613657987506,Private room,75,2,30,2018-08-13,2.59,6,66
20873976,Bright and cozy!  Private bathroom and balcony.,5516395,Amy,,Grandview-Woodland,49.279189217480784,-123.07040248385798,Private room,75,1,50,2018-09-01,4.19,1,24
20881434,★Peaceful. Modern. Lovely garden & deck. ★,124710114,Laurel + Gyasi,,Hastings-Sunrise,49.277078745223044,-123.05631345796891,Entire home/apt,200,3,25,2018-08-27,2.39,1,59
20881798,"Beautiful, comfortable suite in great location!",137771351,Emma,,Sunset,49.22103556842163,-123.09862550291132,Private room,66,1,28,2018-08-21,2.35,2,0
20885536,Bright comfortable bedroom.  Private Ensuite,149864262,James,,South Cambie,49.24622027811066,-123.11817812488704,Private room,50,2,44,2018-08-27,3.74,6,70
20885974,Lovely garden view bedroom. Perfect central area,149864262,James,,South Cambie,49.24781920456144,-123.11791857908013,Private room,50,2,33,2018-08-20,2.88,6,66
20886222,Super comfortable bedroom in spacious luxury home,149864262,James,,South Cambie,49.24600566761403,-123.11778509671466,Private room,50,2,18,2018-08-13,1.52,6,77
20886421,Spacious private basement suite. Perfect location!,149864262,James,,South Cambie,49.247080619465706,-123.11807270947709,Entire home/apt,105,2,25,2018-08-27,2.17,6,74
20887745,Peaceful & Spacious 2BDRM Guest Suite,69457929,Lida,,Arbutus Ridge,49.23969123406811,-123.16703389523784,Entire home/apt,179,2,38,2018-08-31,3.24,1,151
20888009,"private bedroom,,shared bathroom on 2nd F",130193056,Fiona,,Killarney,49.230964547971176,-123.0315990852337,Private room,57,1,7,2018-06-01,0.68,8,90
20888873,Charming 2 bedroom suite in Cedar Cottage Area,108773874,Karen,,Kensington-Cedar Cottage,49.25387807795076,-123.0791912921984,Entire home/apt,105,1,29,2018-08-30,3.03,1,274
20900425,Cozy 3 bdrm on Commercial Drive of Vancouver,96251217,Zoey,,Grandview-Woodland,49.275426613289824,-123.06808622580033,Entire home/apt,200,3,27,2018-09-01,2.31,1,108
20903006,Super Central 2 Bdrm Oasis,504609,Mark,,Mount Pleasant,49.26031362110273,-123.1079478867823,Entire home/apt,145,31,6,2018-04-11,0.57,4,301
20904819,"Bright, airy & comfortable home in great location!",137771351,Emma,,Sunset,49.21996665359467,-123.09757897753269,Entire home/apt,199,1,34,2018-08-18,2.91,2,88
20905102,Charming East Van Suite,10607379,Olivia,,Hastings-Sunrise,49.27994840756395,-123.02617622258467,Entire home/apt,89,2,36,2018-09-05,3.09,1,8
20913466,Spacious One Bedroom Suite,150183780,Mike,,Grandview-Woodland,49.27968264917138,-123.05890241531998,Entire home/apt,70,30,80,2018-08-20,6.92,1,3
20913864,Beautiful 1 bdr/bath w/balcony Downtown Vancouver!,150296688,Gurjind,,West End,49.28092425129624,-123.12739581644627,Entire home/apt,100,31,2,2018-09-01,0.37,1,142
20915603,In The Vancouver Downtown HUB!! Best location,134758907,Zara,,Downtown,49.284581953481926,-123.11289465288617,Entire home/apt,93,30,3,2018-06-06,0.26,6,223
20933211,SOMA Studio - Keypad Entry /Free Parking,14385434,Leigh,,Riley Park,49.23396024743693,-123.09688137657747,Entire home/apt,50,1,72,2018-09-04,6.05,1,8
20936127,"Fresh, Quiet, Top Floor Private Room",25918753,Colin,,Hastings-Sunrise,49.265081183104016,-123.03361992954478,Private room,45,1,23,2018-08-19,2.11,20,38
20947230,"New/Modern, Water view,  1 min to downtown, fits 7",119972656,Tee,,Mount Pleasant,49.272500534940804,-123.10058214726861,Entire home/apt,189,1,22,2018-09-06,2.48,2,13
20947716,New and private home in Metro Vancouver,150634332,Huong,,Renfrew-Collingwood,49.24111014876352,-123.02873190412626,Entire home/apt,138,1,54,2018-08-20,4.79,1,23
20956198,"Comfy 1 Bedroom w/ balcony, Netflix & parking",150719225,Sean,,Downtown,49.279427864966884,-123.10883916455897,Entire home/apt,187,2,20,2018-08-07,1.69,1,308
20960560,TOKYO STYLE PRIVATE ROOM downtown Station+keyspot,149302685,Danny,,Downtown,49.28002024564562,-123.1114123878575,Private room,129,30,58,2018-08-11,4.89,2,89
20967456,Spacious Private Suite in a house w/ private bath,150145458,Mimi,,Marpole,49.20932080287015,-123.14305983500029,Entire home/apt,88,1,53,2018-09-07,4.54,1,29
20968229,Single bed in four person dorm,130734132,Isamu,,Marpole,49.21392587652788,-123.11959502493194,Shared room,22,30,19,2018-08-21,1.74,8,54
20972702,Private Minimalist Room w/Lock Vancouver,19748213,Charlie,,Marpole,49.20996419936867,-123.12699794412441,Private room,39,1,29,2018-08-01,2.49,9,18
20972912,"Bright, clean and quiet 1 bedroom Condo w/ patio",150902094,Robert,,Kensington-Cedar Cottage,49.24410315354617,-123.06051683461787,Entire home/apt,89,30,10,2018-08-27,0.85,1,119
20976603,Cozy oasis in trendy Gastown,12513,Andrew,,Downtown Eastside,49.281625473901435,-123.10029768502426,Entire home/apt,135,2,24,2018-08-30,3.56,1,33
20982614,"Stylish, Bright + View in the Heart of Mt Pleasant",25617728,Mike,,Mount Pleasant,49.26431498905402,-123.09935375085374,Entire home/apt,80,30,15,2018-08-19,1.26,1,0
20983148,"Newly-Renovated, Fully Furnished, Basement Suite",151015803,Pravin,,Arbutus Ridge,49.24085339530741,-123.16981383467908,Entire home/apt,130,2,74,2018-09-03,6.34,1,312
20984060,Beautiful space in Kits!,3495231,Rebecca,,Kitsilano,49.265350319902815,-123.1844714566915,Private room,180,2,13,2018-08-22,1.15,1,110
20994076,5min Walk to Beach One BR Cozy Apt,151123195,Julia,,Downtown,49.277687283436805,-123.12913384484057,Entire home/apt,170,3,26,2018-08-22,2.23,2,37
20994633,The place to be,150857641,Robert,,Kitsilano,49.272272156617234,-123.18097189572207,Private room,64,1,24,2018-08-27,2.06,3,5
20997043,Chinatown Penthouse,7151163,Tim,,Downtown Eastside,49.278502800366084,-123.09987749130458,Entire home/apt,180,2,2,2017-10-09,0.18,1,0
21002078,3 BED LUXURY RENO'D SUB-PENTHOUSE NEXT TO STADIUMS,6245935,Nima,,Downtown Eastside,49.27831360375265,-123.10057770797519,Entire home/apt,350,2,14,2018-09-02,1.25,1,308
21011527,Welcome to our 1 bedroom private garden oasis.,57397702,Jean-Paul & Susan,,Grandview-Woodland,49.27277825885853,-123.07287063377142,Entire home/apt,109,2,16,2018-06-27,1.42,1,80
21012920,Upscale Kerrisdale Neigbourhood,133623691,Ken,,Kerrisdale,49.22361357873384,-123.15314514236658,Private room,99,5,4,2018-08-18,1.94,2,357
21014432,Cozy attic bedroom in commercial drive,5079074,Maria,,Grandview-Woodland,49.26752860744504,-123.05881759558362,Private room,64,2,25,2018-09-04,2.16,1,181
21025937,Luxury in Heart of the City,7341876,Sigrid,,West End,49.281722217881224,-123.12627970927892,Entire home/apt,145,3,39,2018-08-16,3.55,5,37
21030772,Beautifully furnished 2 Bdr apt-Downtown Vancouver,23680543,Lilly,,Downtown,49.27821261195912,-123.11039182779696,Entire home/apt,117,31,1,2018-01-04,0.12,1,125
21040777,Sweet Suite- Small but has it all,126002388,Melanie,,Kensington-Cedar Cottage,49.24967345823674,-123.08160479346645,Entire home/apt,110,1,27,2018-08-31,2.36,2,321
21041512,Westcoast Beach House (3 blocks from the seawall),282768,Cody & Kieran,,Strathcona,49.27548321741359,-123.09855476129965,Private room,85,2,24,2018-09-04,3.44,1,169
21058548,East Van Experience - Private Room (and bathroom),2025677,Rose & Eta,,Hastings-Sunrise,49.27123669196276,-123.04763241723664,Private room,50,2,13,2018-08-31,1.19,1,87
21058587,"Great Vancouver location, new 2 bed, 2 bath suite",151716976,Brenda,,Riley Park,49.25389110442998,-123.11454610604514,Entire home/apt,76,2,37,2018-08-24,3.30,1,0
21066390,Promo! Charming private room in Vancouver,148424292,Lorraine,,Downtown,49.28375137148145,-123.11394538829296,Private room,114,1,19,2018-08-27,1.65,8,75
21077826,"Stunning condo !! Central downtown 
Small room den",23594171,Rav,,West End,49.28179752888498,-123.12565056535306,Private room,45,31,53,2018-08-23,4.56,1,47
21082277,Cozy room in Kits,150857641,Robert,,Kitsilano,49.27216553318365,-123.18180501770625,Private room,70,1,55,2018-08-24,4.82,3,2
21082699,Private loft with view,150857641,Robert,,Kitsilano,49.27077074226546,-123.18001548567364,Private room,70,1,42,2018-08-21,3.65,3,3
21091589,A cosy private bedroom&bathroom Basement Suite,123647873,Beibei,,Arbutus Ridge,49.25486163941091,-123.15345018281256,Private room,57,3,37,2018-08-23,3.26,8,305
21100013,1 Bedroom Yaletown Oasis with Parking,21783759,Viviena,,Downtown,49.27628936092604,-123.12434675768235,Entire home/apt,130,31,3,2018-03-03,0.33,8,249
21112252,Modern & Bright West Broadway & Oak 1 Bedroom Unit,139891966,Ishtar,,Fairview,49.26152315509987,-123.12644571678453,Entire home/apt,125,30,5,2018-07-27,0.48,25,132
21125625,Designer + Centric + 3 Beds + Gym,152380103,Lana,,Downtown,49.283507154522916,-123.11686032194326,Entire home/apt,150,30,0,,,1,311
21137609,❤️  AMAZING LOFT in CENTRE DOWNTOWN  ❤️ VANCOUVER,9809769,Michael,,Downtown,49.27883421033991,-123.1204687885942,Entire home/apt,250,2,78,2018-09-07,6.90,3,309
21137803,Fabulous clean 3BRs house,134770289,James,,Hastings-Sunrise,49.26412813851049,-123.03832383500406,Entire home/apt,249,2,28,2018-08-03,2.51,1,162
21140065,"Chic Beach Ave 2 bed, 2 bath & POOL! (min 30 day)",4292086,Anne,,Downtown,49.27669222323777,-123.13207021244341,Entire home/apt,175,30,34,2018-08-23,3.76,10,258
21140360,The Cute comfy room,45662126,Lovely Vancouver,,Riley Park,49.24808569040635,-123.10920135050891,Private room,80,1,18,2018-08-29,1.76,5,11
21142387,Quiet Studio Vancouver downtown! By the seawall!,2676593,Monique,,Downtown,49.277772228872266,-123.12953880855743,Entire home/apt,125,30,2,2017-12-24,0.19,1,160
21150832,SW View Downtown across from Granville Island,152613505,Stephanie,,Downtown,49.27449001760624,-123.13225632386171,Private room,160,90,0,,,1,365
21151250,Lovely bright private room in a house,152617795,Bobo,,Sunset,49.221877184798025,-123.08133966488948,Private room,50,3,35,2018-09-04,3.24,4,1
21154462,Chic private bedroom&bathroom Basement Suite,123647873,Beibei,,Arbutus Ridge,49.25568724738165,-123.15489170302351,Private room,57,3,30,2018-08-18,2.70,8,319
21163148,"Kitsilano Oasis,  Character 2 Bedroom Home",21535123,Wendy,,Kitsilano,49.27063712319832,-123.16463660420222,Entire home/apt,471,31,5,2018-08-28,2.24,3,123
21177262,Studio in one of central downtown locations,100727815,Gaziz,,West End,49.27902819555829,-123.13080485726991,Entire home/apt,80,30,0,,,1,45
21177842,Private Room in Vancouver,152912235,Susan,,Victoria-Fraserview,49.22996653015225,-123.05063460090766,Private room,60,1,3,2018-08-28,0.69,6,363
21188818,Cozy & Spacious Furnished 1 Bedroom Across VGH,139891966,Ishtar,,Fairview,49.261448767756704,-123.12691635469622,Entire home/apt,110,30,5,2018-08-06,0.52,25,202
21191502,3 Bed Sub-Penthouse Downtown w/ Water Views!,153045112,Laura,,Downtown,49.28008360882691,-123.10741663445182,Entire home/apt,899,2,17,2018-08-17,1.54,1,302
21192654,Cozy Bachelor,153057911,Hannah,,Killarney,49.23153814869993,-123.04320800867139,Private room,45,2,31,2018-08-17,2.83,1,45
21192903,Nice private room,152912235,Susan,,Victoria-Fraserview,49.22806881221314,-123.05167805744357,Private room,60,1,0,,,6,363
21192978,Quite private room,152912235,Susan,,Victoria-Fraserview,49.230171102359606,-123.05174465295883,Private room,60,1,5,2018-08-16,0.45,6,359
21200455,Summer vacation home! 1 BDR 20mins near Downtown,151113743,Orange,,Downtown Eastside,49.27891907050569,-123.0895528380151,Entire home/apt,92,2,39,2018-08-17,3.69,1,76
21215931,East Van Family Pad,58943216,Liane,,Grandview-Woodland,49.27083554723191,-123.0600052324589,Entire home/apt,279,3,2,2018-08-07,0.24,1,25
21216820,Vancouver West Side Luxurious Large Private Room,1557903,Heather,,Kerrisdale,49.22415544715026,-123.14901299417988,Private room,75,3,1,2018-05-05,0.24,3,70
21217992,Heart of East Van lots of great food steps away,153304313,Noel,,Mount Pleasant,49.25731476867575,-123.08970377442441,Private room,50,1,57,2018-08-11,5.34,1,52
21218497,Cozy Yet Spacious Central Location,153310448,Bon,,Riley Park,49.25157375518289,-123.10750924762249,Entire home/apt,250,1,42,2018-09-03,4.00,1,74
21219921,LOCATION! LOCATION! LOCATION!,153308679,Thomas,,Downtown,49.278311981254106,-123.12933203048988,Entire home/apt,589,2,52,2018-08-19,4.63,4,131
21227927,A: Sun Room,153397010,Alice,,Marpole,49.21771570359916,-123.12551136357254,Private room,59,2,23,2018-08-30,2.19,3,103
21228740,B: Flower Room,153397010,Alice,,Marpole,49.2158333521906,-123.12639851498135,Private room,49,2,31,2018-09-03,2.98,3,107
21228965,C: Green Room,153397010,Alice,,Marpole,49.21717452239779,-123.12663038375796,Private room,59,2,29,2018-09-03,2.69,3,107
21229518,"Fantastic 3bd, 3ba in Kits. Walk to the beach!",20096609,Matt,,Kitsilano,49.26730174968486,-123.18371346735242,Entire home/apt,300,2,9,2018-08-22,3.38,1,0
21234142,Large 2-bedrooms apartment in central Vancovuer,143937430,Stephanie,,Fairview,49.261045005629676,-123.13932394284933,Entire home/apt,130,2,45,2018-08-24,4.26,2,136
21239164,"Panoramic Ocean Views, Stellar Location",24909209,Naamah,,West End,49.27781848865172,-123.13395887023907,Private room,67,5,15,2018-02-05,1.47,1,0
21244743,"Water View - 2brm, Underground Parking & Hottub",153567965,Kelly,,Downtown Eastside,49.28131215127275,-123.1068545760593,Entire home/apt,110,2,59,2018-08-23,5.33,1,61
21250212,Characteristic Loft in Downtown w Parking,19748213,Charlie,,Downtown Eastside,49.281684747065455,-123.10718780258115,Entire home/apt,100,1,51,2018-08-16,4.97,9,15
21261427,"Beautiful townhouse, Close to Beach, Toys for Kids",7170285,Kate,,Kitsilano,49.266033587558404,-123.14870957815909,Entire home/apt,400,3,5,2018-07-23,0.58,1,0
21261478,Business and Holidays on Robson,60307085,Maria,,West End,49.28703705029984,-123.12729948514253,Entire home/apt,95,31,21,2018-06-01,1.93,1,0
21264147,Beautiful & Bright 1-Bedroom Condo in Kitsilano,4919585,Evn,,Kitsilano,49.26555077304953,-123.1504958924062,Entire home/apt,120,2,21,2018-08-31,2.27,1,217
21266193,"One Bedroom Private Suite - VANCOUVER, BC",54132885,Manisha,,Sunset,49.21671218748494,-123.0930020640151,Entire home/apt,70,1,24,2018-08-31,2.20,1,105
21281197,"NEW Main St suite - Deluxe Hotel Style, Local Vibe",153965000,Jeri,,Sunset,49.23152533764326,-123.10275624255374,Entire home/apt,80,2,41,2018-06-29,3.99,1,51
21298863,Riley Park Coach House in Central Vancouver,154132476,Randy,,Riley Park,49.25474928976094,-123.11285018257995,Entire home/apt,122,30,39,2018-08-24,3.64,1,183
21311917,Modern 2BR 2BA heart of Coal Harbour+ Free Parking,722869,Puya & Sadaf,,West End,49.2881641210578,-123.12742097575351,Entire home/apt,300,30,17,2018-08-31,5.60,1,32
21328680,Private room in house @ Convenient & quite 202,152617795,Bobo,,Sunset,49.2253011320434,-123.0859010104489,Private room,38,3,41,2018-09-04,4.05,4,7
21340095,Bright top flr 2 bd/2 bth Kits skylights/fireplace,1832837,Sherry,,Kitsilano,49.264675922990754,-123.17874726776245,Entire home/apt,189,2,26,2018-08-21,2.45,1,149
21344002,Modern Condo in Central Vancouver,129023355,Lana,,Riley Park,49.24938430082419,-123.10440581934392,Entire home/apt,125,30,1,2017-11-30,0.11,1,348
